Index,UNIQUE_SUBJECT_UID,Task,Train,Test,Congruency,Ratio,Validation Accuracy
42,size_equate_3_63,size,Convex Hull,Average Diameter,1,56,1.0
43,size_equate_3_64,size,Convex Hull,Average Diameter,1,56,1.0
44,size_equate_3_65,size,Convex Hull,Average Diameter,1,56,1.0
45,size_equate_3_66,size,Convex Hull,Average Diameter,1,56,1.0
46,size_equate_3_67,size,Convex Hull,Average Diameter,1,56,1.0
47,size_equate_3_68,size,Convex Hull,Average Diameter,1,56,1.0
48,size_equate_3_69,size,Convex Hull,Average Diameter,1,56,1.0
49,size_equate_3_70,size,Convex Hull,Average Diameter,1,56,1.0
50,size_equate_3_71,size,Convex Hull,Average Diameter,1,56,1.0
51,size_equate_3_72,size,Convex Hull,Average Diameter,1,56,1.0
52,size_equate_3_73,size,Convex Hull,Average Diameter,1,56,1.0
53,size_equate_3_74,size,Convex Hull,Average Diameter,1,56,1.0
54,size_equate_3_75,size,Convex Hull,Average Diameter,1,56,1.0
55,size_equate_3_76,size,Convex Hull,Average Diameter,1,56,0.0
56,size_equate_3_77,size,Convex Hull,Average Diameter,1,56,1.0
57,size_equate_3_78,size,Convex Hull,Average Diameter,1,56,0.4
58,size_equate_3_79,size,Convex Hull,Average Diameter,1,56,1.0
59,size_equate_3_80,size,Convex Hull,Average Diameter,1,56,1.0
60,size_equate_3_61,size,Convex Hull,Average Diameter,0,56,0.95
61,size_equate_3_62,size,Convex Hull,Average Diameter,0,56,0.75
62,size_equate_3_63,size,Convex Hull,Average Diameter,0,56,0.8
63,size_equate_3_64,size,Convex Hull,Average Diameter,0,56,0.95
64,size_equate_3_65,size,Convex Hull,Average Diameter,0,56,0.55
65,size_equate_3_66,size,Convex Hull,Average Diameter,0,56,0.9
66,size_equate_3_67,size,Convex Hull,Average Diameter,0,56,0.7
67,size_equate_3_68,size,Convex Hull,Average Diameter,0,56,0.75
68,size_equate_3_69,size,Convex Hull,Average Diameter,0,56,0.95
69,size_equate_3_70,size,Convex Hull,Average Diameter,0,56,0.95
70,size_equate_3_71,size,Convex Hull,Average Diameter,0,56,1.0
71,size_equate_3_72,size,Convex Hull,Average Diameter,0,56,0.1
72,size_equate_3_73,size,Convex Hull,Average Diameter,0,56,0.45
73,size_equate_3_74,size,Convex Hull,Average Diameter,0,56,0.75
74,size_equate_3_75,size,Convex Hull,Average Diameter,0,56,0.6
75,size_equate_3_76,size,Convex Hull,Average Diameter,0,56,0.9
76,size_equate_3_77,size,Convex Hull,Average Diameter,0,56,1.0
77,size_equate_3_78,size,Convex Hull,Average Diameter,0,56,0.55
78,size_equate_3_79,size,Convex Hull,Average Diameter,0,56,0.9
79,size_equate_3_80,size,Convex Hull,Average Diameter,0,56,0.55
80,size_equate_3_61,size,Convex Hull,Average Diameter,1,63,1.0
81,size_equate_3_62,size,Convex Hull,Average Diameter,1,63,1.0
82,size_equate_3_63,size,Convex Hull,Average Diameter,1,63,1.0
83,size_equate_3_64,size,Convex Hull,Average Diameter,1,63,1.0
84,size_equate_3_65,size,Convex Hull,Average Diameter,1,63,1.0
85,size_equate_3_66,size,Convex Hull,Average Diameter,1,63,1.0
86,size_equate_3_67,size,Convex Hull,Average Diameter,1,63,0.95
87,size_equate_3_68,size,Convex Hull,Average Diameter,1,63,1.0
88,size_equate_3_69,size,Convex Hull,Average Diameter,1,63,1.0
89,size_equate_3_70,size,Convex Hull,Average Diameter,1,63,1.0
90,size_equate_3_71,size,Convex Hull,Average Diameter,1,63,1.0
91,size_equate_3_72,size,Convex Hull,Average Diameter,1,63,1.0
92,size_equate_3_73,size,Convex Hull,Average Diameter,1,63,1.0
93,size_equate_3_74,size,Convex Hull,Average Diameter,1,63,1.0
94,size_equate_3_75,size,Convex Hull,Average Diameter,1,63,1.0
95,size_equate_3_76,size,Convex Hull,Average Diameter,1,63,0.0
96,size_equate_3_77,size,Convex Hull,Average Diameter,1,63,1.0
97,size_equate_3_78,size,Convex Hull,Average Diameter,1,63,0.45
98,size_equate_3_79,size,Convex Hull,Average Diameter,1,63,1.0
99,size_equate_3_80,size,Convex Hull,Average Diameter,1,63,1.0
100,size_equate_3_61,size,Convex Hull,Average Diameter,0,63,0.9
101,size_equate_3_62,size,Convex Hull,Average Diameter,0,63,0.6
102,size_equate_3_63,size,Convex Hull,Average Diameter,0,63,0.65
103,size_equate_3_64,size,Convex Hull,Average Diameter,0,63,0.8
104,size_equate_3_65,size,Convex Hull,Average Diameter,0,63,0.65
105,size_equate_3_66,size,Convex Hull,Average Diameter,0,63,0.6
106,size_equate_3_67,size,Convex Hull,Average Diameter,0,63,0.55
107,size_equate_3_68,size,Convex Hull,Average Diameter,0,63,0.65
108,size_equate_3_69,size,Convex Hull,Average Diameter,0,63,0.75
109,size_equate_3_70,size,Convex Hull,Average Diameter,0,63,0.65
110,size_equate_3_71,size,Convex Hull,Average Diameter,0,63,0.85
111,size_equate_3_72,size,Convex Hull,Average Diameter,0,63,0.2
112,size_equate_3_73,size,Convex Hull,Average Diameter,0,63,0.5
113,size_equate_3_74,size,Convex Hull,Average Diameter,0,63,0.6
114,size_equate_3_75,size,Convex Hull,Average Diameter,0,63,0.65
115,size_equate_3_76,size,Convex Hull,Average Diameter,0,63,0.85
116,size_equate_3_77,size,Convex Hull,Average Diameter,0,63,0.9
117,size_equate_3_78,size,Convex Hull,Average Diameter,0,63,0.55
118,size_equate_3_79,size,Convex Hull,Average Diameter,0,63,0.7
119,size_equate_3_80,size,Convex Hull,Average Diameter,0,63,0.45
120,size_equate_3_61,size,Convex Hull,Average Diameter,1,71,0.9
121,size_equate_3_62,size,Convex Hull,Average Diameter,1,71,1.0
122,size_equate_3_63,size,Convex Hull,Average Diameter,1,71,0.95
123,size_equate_3_64,size,Convex Hull,Average Diameter,1,71,0.95
124,size_equate_3_65,size,Convex Hull,Average Diameter,1,71,0.9
125,size_equate_3_66,size,Convex Hull,Average Diameter,1,71,1.0
126,size_equate_3_67,size,Convex Hull,Average Diameter,1,71,0.8
127,size_equate_3_68,size,Convex Hull,Average Diameter,1,71,0.9
128,size_equate_3_69,size,Convex Hull,Average Diameter,1,71,0.9
129,size_equate_3_70,size,Convex Hull,Average Diameter,1,71,1.0
130,size_equate_3_71,size,Convex Hull,Average Diameter,1,71,1.0
131,size_equate_3_72,size,Convex Hull,Average Diameter,1,71,1.0
132,size_equate_3_73,size,Convex Hull,Average Diameter,1,71,0.9
133,size_equate_3_74,size,Convex Hull,Average Diameter,1,71,0.95
134,size_equate_3_75,size,Convex Hull,Average Diameter,1,71,1.0
135,size_equate_3_76,size,Convex Hull,Average Diameter,1,71,0.0
136,size_equate_3_77,size,Convex Hull,Average Diameter,1,71,0.9
137,size_equate_3_78,size,Convex Hull,Average Diameter,1,71,0.3
138,size_equate_3_79,size,Convex Hull,Average Diameter,1,71,1.0
139,size_equate_3_80,size,Convex Hull,Average Diameter,1,71,1.0
140,size_equate_3_61,size,Convex Hull,Average Diameter,0,71,0.8
141,size_equate_3_62,size,Convex Hull,Average Diameter,0,71,0.4
142,size_equate_3_63,size,Convex Hull,Average Diameter,0,71,0.65
143,size_equate_3_64,size,Convex Hull,Average Diameter,0,71,0.75
144,size_equate_3_65,size,Convex Hull,Average Diameter,0,71,0.5
145,size_equate_3_66,size,Convex Hull,Average Diameter,0,71,0.65
146,size_equate_3_67,size,Convex Hull,Average Diameter,0,71,0.6
147,size_equate_3_68,size,Convex Hull,Average Diameter,0,71,0.55
148,size_equate_3_69,size,Convex Hull,Average Diameter,0,71,0.5
149,size_equate_3_70,size,Convex Hull,Average Diameter,0,71,0.55
150,size_equate_3_71,size,Convex Hull,Average Diameter,0,71,0.65
151,size_equate_3_72,size,Convex Hull,Average Diameter,0,71,0.0
152,size_equate_3_73,size,Convex Hull,Average Diameter,0,71,0.3
153,size_equate_3_74,size,Convex Hull,Average Diameter,0,71,0.6
154,size_equate_3_75,size,Convex Hull,Average Diameter,0,71,0.45
155,size_equate_3_76,size,Convex Hull,Average Diameter,0,71,1.0
156,size_equate_3_77,size,Convex Hull,Average Diameter,0,71,0.7
157,size_equate_3_78,size,Convex Hull,Average Diameter,0,71,0.4
158,size_equate_3_79,size,Convex Hull,Average Diameter,0,71,0.45
159,size_equate_3_80,size,Convex Hull,Average Diameter,0,71,0.3
160,size_equate_3_61,size,Convex Hull,Average Diameter,1,75,0.85
161,size_equate_3_62,size,Convex Hull,Average Diameter,1,75,1.0
162,size_equate_3_63,size,Convex Hull,Average Diameter,1,75,0.95
163,size_equate_3_64,size,Convex Hull,Average Diameter,1,75,1.0
164,size_equate_3_65,size,Convex Hull,Average Diameter,1,75,0.85
165,size_equate_3_66,size,Convex Hull,Average Diameter,1,75,1.0
166,size_equate_3_67,size,Convex Hull,Average Diameter,1,75,0.75
167,size_equate_3_68,size,Convex Hull,Average Diameter,1,75,1.0
168,size_equate_3_69,size,Convex Hull,Average Diameter,1,75,0.95
169,size_equate_3_70,size,Convex Hull,Average Diameter,1,75,1.0
170,size_equate_3_71,size,Convex Hull,Average Diameter,1,75,1.0
171,size_equate_3_72,size,Convex Hull,Average Diameter,1,75,1.0
172,size_equate_3_73,size,Convex Hull,Average Diameter,1,75,1.0
173,size_equate_3_74,size,Convex Hull,Average Diameter,1,75,1.0
174,size_equate_3_75,size,Convex Hull,Average Diameter,1,75,1.0
175,size_equate_3_76,size,Convex Hull,Average Diameter,1,75,0.0
176,size_equate_3_77,size,Convex Hull,Average Diameter,1,75,0.95
177,size_equate_3_78,size,Convex Hull,Average Diameter,1,75,0.35
178,size_equate_3_79,size,Convex Hull,Average Diameter,1,75,1.0
179,size_equate_3_80,size,Convex Hull,Average Diameter,1,75,1.0
180,size_equate_3_61,size,Convex Hull,Average Diameter,0,75,0.8
181,size_equate_3_62,size,Convex Hull,Average Diameter,0,75,0.45
182,size_equate_3_63,size,Convex Hull,Average Diameter,0,75,0.55
183,size_equate_3_64,size,Convex Hull,Average Diameter,0,75,0.55
184,size_equate_3_65,size,Convex Hull,Average Diameter,0,75,0.45
185,size_equate_3_66,size,Convex Hull,Average Diameter,0,75,0.5
186,size_equate_3_67,size,Convex Hull,Average Diameter,0,75,0.55
187,size_equate_3_68,size,Convex Hull,Average Diameter,0,75,0.45
188,size_equate_3_69,size,Convex Hull,Average Diameter,0,75,0.6
189,size_equate_3_70,size,Convex Hull,Average Diameter,0,75,0.55
190,size_equate_3_71,size,Convex Hull,Average Diameter,0,75,0.65
191,size_equate_3_72,size,Convex Hull,Average Diameter,0,75,0.0
192,size_equate_3_73,size,Convex Hull,Average Diameter,0,75,0.3
193,size_equate_3_74,size,Convex Hull,Average Diameter,0,75,0.35
194,size_equate_3_75,size,Convex Hull,Average Diameter,0,75,0.5
195,size_equate_3_76,size,Convex Hull,Average Diameter,0,75,1.0
196,size_equate_3_77,size,Convex Hull,Average Diameter,0,75,0.75
197,size_equate_3_78,size,Convex Hull,Average Diameter,0,75,0.75
198,size_equate_3_79,size,Convex Hull,Average Diameter,0,75,0.6
199,size_equate_3_80,size,Convex Hull,Average Diameter,0,75,0.25
200,size_equate_3_61,size,Convex Hull,Average Diameter,1,86,0.85
201,size_equate_3_62,size,Convex Hull,Average Diameter,1,86,1.0
202,size_equate_3_63,size,Convex Hull,Average Diameter,1,86,0.95
203,size_equate_3_64,size,Convex Hull,Average Diameter,1,86,1.0
204,size_equate_3_65,size,Convex Hull,Average Diameter,1,86,0.9
205,size_equate_3_66,size,Convex Hull,Average Diameter,1,86,1.0
206,size_equate_3_67,size,Convex Hull,Average Diameter,1,86,0.85
207,size_equate_3_68,size,Convex Hull,Average Diameter,1,86,1.0
208,size_equate_3_69,size,Convex Hull,Average Diameter,1,86,1.0
209,size_equate_3_70,size,Convex Hull,Average Diameter,1,86,1.0
210,size_equate_3_71,size,Convex Hull,Average Diameter,1,86,1.0
211,size_equate_3_72,size,Convex Hull,Average Diameter,1,86,1.0
212,size_equate_3_73,size,Convex Hull,Average Diameter,1,86,1.0
213,size_equate_3_74,size,Convex Hull,Average Diameter,1,86,1.0
214,size_equate_3_75,size,Convex Hull,Average Diameter,1,86,0.95
215,size_equate_3_76,size,Convex Hull,Average Diameter,1,86,0.0
216,size_equate_3_77,size,Convex Hull,Average Diameter,1,86,1.0
217,size_equate_3_78,size,Convex Hull,Average Diameter,1,86,0.55
218,size_equate_3_79,size,Convex Hull,Average Diameter,1,86,1.0
219,size_equate_3_80,size,Convex Hull,Average Diameter,1,86,1.0
220,size_equate_3_61,size,Convex Hull,Average Diameter,0,86,0.75
221,size_equate_3_62,size,Convex Hull,Average Diameter,0,86,0.35
222,size_equate_3_63,size,Convex Hull,Average Diameter,0,86,0.45
223,size_equate_3_64,size,Convex Hull,Average Diameter,0,86,0.6
224,size_equate_3_65,size,Convex Hull,Average Diameter,0,86,0.5
225,size_equate_3_66,size,Convex Hull,Average Diameter,0,86,0.5
226,size_equate_3_67,size,Convex Hull,Average Diameter,0,86,0.6
227,size_equate_3_68,size,Convex Hull,Average Diameter,0,86,0.4
228,size_equate_3_69,size,Convex Hull,Average Diameter,0,86,0.5
229,size_equate_3_70,size,Convex Hull,Average Diameter,0,86,0.5
230,size_equate_3_71,size,Convex Hull,Average Diameter,0,86,0.6
231,size_equate_3_72,size,Convex Hull,Average Diameter,0,86,0.0
232,size_equate_3_73,size,Convex Hull,Average Diameter,0,86,0.45
233,size_equate_3_74,size,Convex Hull,Average Diameter,0,86,0.45
234,size_equate_3_75,size,Convex Hull,Average Diameter,0,86,0.45
235,size_equate_3_76,size,Convex Hull,Average Diameter,0,86,1.0
236,size_equate_3_77,size,Convex Hull,Average Diameter,0,86,0.7
237,size_equate_3_78,size,Convex Hull,Average Diameter,0,86,0.6
238,size_equate_3_79,size,Convex Hull,Average Diameter,0,86,0.45
239,size_equate_3_80,size,Convex Hull,Average Diameter,0,86,0.25
0,count_equate_3_41,count,Convex Hull,Convex Hull,1,50,0.0
1,count_equate_3_42,count,Convex Hull,Convex Hull,1,50,0.0
2,count_equate_3_43,count,Convex Hull,Convex Hull,1,50,0.15
3,count_equate_3_44,count,Convex Hull,Convex Hull,1,50,0.0
4,count_equate_3_45,count,Convex Hull,Convex Hull,1,50,0.0
5,count_equate_3_46,count,Convex Hull,Convex Hull,1,50,0.0
6,count_equate_3_47,count,Convex Hull,Convex Hull,1,50,0.0
7,count_equate_3_48,count,Convex Hull,Convex Hull,1,50,0.0
8,count_equate_3_49,count,Convex Hull,Convex Hull,1,50,0.0
9,count_equate_3_50,count,Convex Hull,Convex Hull,1,50,0.0
10,count_equate_3_51,count,Convex Hull,Convex Hull,1,50,0.0
11,count_equate_3_52,count,Convex Hull,Convex Hull,1,50,0.0
12,count_equate_3_53,count,Convex Hull,Convex Hull,1,50,0.0
13,count_equate_3_54,count,Convex Hull,Convex Hull,1,50,0.0
14,count_equate_3_55,count,Convex Hull,Convex Hull,1,50,0.0
15,count_equate_3_56,count,Convex Hull,Convex Hull,1,50,0.0
16,count_equate_3_57,count,Convex Hull,Convex Hull,1,50,0.0
17,count_equate_3_58,count,Convex Hull,Convex Hull,1,50,0.0
18,count_equate_3_59,count,Convex Hull,Convex Hull,1,50,0.0
19,count_equate_3_60,count,Convex Hull,Convex Hull,1,50,0.0
20,count_equate_3_41,count,Convex Hull,Convex Hull,0,50,0.0
21,count_equate_3_42,count,Convex Hull,Convex Hull,0,50,0.0
22,count_equate_3_43,count,Convex Hull,Convex Hull,0,50,0.2
23,count_equate_3_44,count,Convex Hull,Convex Hull,0,50,0.0
24,count_equate_3_45,count,Convex Hull,Convex Hull,0,50,0.0
25,count_equate_3_46,count,Convex Hull,Convex Hull,0,50,0.0
26,count_equate_3_47,count,Convex Hull,Convex Hull,0,50,0.0
27,count_equate_3_48,count,Convex Hull,Convex Hull,0,50,0.0
28,count_equate_3_49,count,Convex Hull,Convex Hull,0,50,0.0
29,count_equate_3_50,count,Convex Hull,Convex Hull,0,50,0.0
30,count_equate_3_51,count,Convex Hull,Convex Hull,0,50,0.0
31,count_equate_3_52,count,Convex Hull,Convex Hull,0,50,0.0
32,count_equate_3_53,count,Convex Hull,Convex Hull,0,50,0.0
33,count_equate_3_54,count,Convex Hull,Convex Hull,0,50,0.0
34,count_equate_3_55,count,Convex Hull,Convex Hull,0,50,0.0
35,count_equate_3_56,count,Convex Hull,Convex Hull,0,50,0.0
36,count_equate_3_57,count,Convex Hull,Convex Hull,0,50,0.0
37,count_equate_3_58,count,Convex Hull,Convex Hull,0,50,0.0
38,count_equate_3_59,count,Convex Hull,Convex Hull,0,50,0.0
39,count_equate_3_60,count,Convex Hull,Convex Hull,0,50,0.0
40,count_equate_3_41,count,Convex Hull,Convex Hull,1,56,1.0
41,count_equate_3_42,count,Convex Hull,Convex Hull,1,56,1.0
42,count_equate_3_43,count,Convex Hull,Convex Hull,1,56,1.0
43,count_equate_3_44,count,Convex Hull,Convex Hull,1,56,1.0
44,count_equate_3_45,count,Convex Hull,Convex Hull,1,56,1.0
45,count_equate_3_46,count,Convex Hull,Convex Hull,1,56,1.0
46,count_equate_3_47,count,Convex Hull,Convex Hull,1,56,1.0
47,count_equate_3_48,count,Convex Hull,Convex Hull,1,56,1.0
48,count_equate_3_49,count,Convex Hull,Convex Hull,1,56,1.0
49,count_equate_3_50,count,Convex Hull,Convex Hull,1,56,1.0
50,count_equate_3_51,count,Convex Hull,Convex Hull,1,56,1.0
51,count_equate_3_52,count,Convex Hull,Convex Hull,1,56,1.0
52,count_equate_3_53,count,Convex Hull,Convex Hull,1,56,1.0
53,count_equate_3_54,count,Convex Hull,Convex Hull,1,56,1.0
54,count_equate_3_55,count,Convex Hull,Convex Hull,1,56,1.0
55,count_equate_3_56,count,Convex Hull,Convex Hull,1,56,1.0
56,count_equate_3_57,count,Convex Hull,Convex Hull,1,56,1.0
57,count_equate_3_58,count,Convex Hull,Convex Hull,1,56,1.0
58,count_equate_3_59,count,Convex Hull,Convex Hull,1,56,1.0
59,count_equate_3_60,count,Convex Hull,Convex Hull,1,56,1.0
60,count_equate_3_41,count,Convex Hull,Convex Hull,0,56,1.0
61,count_equate_3_42,count,Convex Hull,Convex Hull,0,56,1.0
62,count_equate_3_43,count,Convex Hull,Convex Hull,0,56,1.0
63,count_equate_3_44,count,Convex Hull,Convex Hull,0,56,1.0
64,count_equate_3_45,count,Convex Hull,Convex Hull,0,56,1.0
65,count_equate_3_46,count,Convex Hull,Convex Hull,0,56,1.0
66,count_equate_3_47,count,Convex Hull,Convex Hull,0,56,1.0
67,count_equate_3_48,count,Convex Hull,Convex Hull,0,56,1.0
68,count_equate_3_49,count,Convex Hull,Convex Hull,0,56,1.0
69,count_equate_3_50,count,Convex Hull,Convex Hull,0,56,1.0
70,count_equate_3_51,count,Convex Hull,Convex Hull,0,56,1.0
71,count_equate_3_52,count,Convex Hull,Convex Hull,0,56,1.0
72,count_equate_3_53,count,Convex Hull,Convex Hull,0,56,1.0
73,count_equate_3_54,count,Convex Hull,Convex Hull,0,56,1.0
74,count_equate_3_55,count,Convex Hull,Convex Hull,0,56,1.0
75,count_equate_3_56,count,Convex Hull,Convex Hull,0,56,1.0
76,count_equate_3_57,count,Convex Hull,Convex Hull,0,56,1.0
77,count_equate_3_58,count,Convex Hull,Convex Hull,0,56,1.0
78,count_equate_3_59,count,Convex Hull,Convex Hull,0,56,1.0
79,count_equate_3_60,count,Convex Hull,Convex Hull,0,56,1.0
80,count_equate_3_41,count,Convex Hull,Convex Hull,1,63,1.0
81,count_equate_3_42,count,Convex Hull,Convex Hull,1,63,1.0
82,count_equate_3_43,count,Convex Hull,Convex Hull,1,63,1.0
83,count_equate_3_44,count,Convex Hull,Convex Hull,1,63,1.0
84,count_equate_3_45,count,Convex Hull,Convex Hull,1,63,1.0
85,count_equate_3_46,count,Convex Hull,Convex Hull,1,63,1.0
86,count_equate_3_47,count,Convex Hull,Convex Hull,1,63,1.0
87,count_equate_3_48,count,Convex Hull,Convex Hull,1,63,1.0
88,count_equate_3_49,count,Convex Hull,Convex Hull,1,63,1.0
89,count_equate_3_50,count,Convex Hull,Convex Hull,1,63,1.0
90,count_equate_3_51,count,Convex Hull,Convex Hull,1,63,1.0
91,count_equate_3_52,count,Convex Hull,Convex Hull,1,63,1.0
92,count_equate_3_53,count,Convex Hull,Convex Hull,1,63,1.0
93,count_equate_3_54,count,Convex Hull,Convex Hull,1,63,1.0
94,count_equate_3_55,count,Convex Hull,Convex Hull,1,63,1.0
95,count_equate_3_56,count,Convex Hull,Convex Hull,1,63,1.0
96,count_equate_3_57,count,Convex Hull,Convex Hull,1,63,1.0
97,count_equate_3_58,count,Convex Hull,Convex Hull,1,63,1.0
98,count_equate_3_59,count,Convex Hull,Convex Hull,1,63,1.0
99,count_equate_3_60,count,Convex Hull,Convex Hull,1,63,1.0
100,count_equate_3_41,count,Convex Hull,Convex Hull,0,63,1.0
101,count_equate_3_42,count,Convex Hull,Convex Hull,0,63,1.0
102,count_equate_3_43,count,Convex Hull,Convex Hull,0,63,1.0
103,count_equate_3_44,count,Convex Hull,Convex Hull,0,63,1.0
104,count_equate_3_45,count,Convex Hull,Convex Hull,0,63,1.0
105,count_equate_3_46,count,Convex Hull,Convex Hull,0,63,1.0
106,count_equate_3_47,count,Convex Hull,Convex Hull,0,63,1.0
107,count_equate_3_48,count,Convex Hull,Convex Hull,0,63,1.0
108,count_equate_3_49,count,Convex Hull,Convex Hull,0,63,1.0
109,count_equate_3_50,count,Convex Hull,Convex Hull,0,63,1.0
110,count_equate_3_51,count,Convex Hull,Convex Hull,0,63,1.0
111,count_equate_3_52,count,Convex Hull,Convex Hull,0,63,1.0
112,count_equate_3_53,count,Convex Hull,Convex Hull,0,63,1.0
113,count_equate_3_54,count,Convex Hull,Convex Hull,0,63,1.0
114,count_equate_3_55,count,Convex Hull,Convex Hull,0,63,1.0
115,count_equate_3_56,count,Convex Hull,Convex Hull,0,63,1.0
116,count_equate_3_57,count,Convex Hull,Convex Hull,0,63,1.0
117,count_equate_3_58,count,Convex Hull,Convex Hull,0,63,1.0
118,count_equate_3_59,count,Convex Hull,Convex Hull,0,63,1.0
119,count_equate_3_60,count,Convex Hull,Convex Hull,0,63,1.0
120,count_equate_3_41,count,Convex Hull,Convex Hull,1,71,1.0
121,count_equate_3_42,count,Convex Hull,Convex Hull,1,71,1.0
122,count_equate_3_43,count,Convex Hull,Convex Hull,1,71,1.0
