,UNIQUE_SUBJECT_UID,Task,Train,Test,Generations,Congruity,Ratio,Validation Accuracy
131,colors-count_equate_1_212,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
132,colors-count_equate_1_213,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
133,colors-count_equate_1_214,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
134,colors-count_equate_1_215,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
135,colors-count_equate_1_216,colors-count,AD-controlled,AD-controlled,11,Congruent,71,0.95
136,colors-count_equate_1_217,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
137,colors-count_equate_1_218,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
138,colors-count_equate_1_219,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
139,colors-count_equate_1_220,colors-count,AD-controlled,AD-controlled,11,Congruent,71,1.0
140,colors-count_equate_1_201,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.9
141,colors-count_equate_1_202,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.35
142,colors-count_equate_1_203,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,1.0
143,colors-count_equate_1_204,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.8
144,colors-count_equate_1_205,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.9
145,colors-count_equate_1_206,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.8
146,colors-count_equate_1_207,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.9
147,colors-count_equate_1_208,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,1.0
148,colors-count_equate_1_209,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.7
149,colors-count_equate_1_210,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.75
150,colors-count_equate_1_211,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.75
151,colors-count_equate_1_212,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.9
152,colors-count_equate_1_213,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.95
153,colors-count_equate_1_214,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.95
154,colors-count_equate_1_215,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.85
155,colors-count_equate_1_216,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.9
156,colors-count_equate_1_217,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.65
157,colors-count_equate_1_218,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.9
158,colors-count_equate_1_219,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.7
159,colors-count_equate_1_220,colors-count,AD-controlled,AD-controlled,11,Incongruent,71,0.75
160,colors-count_equate_1_201,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.95
161,colors-count_equate_1_202,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.35
162,colors-count_equate_1_203,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
163,colors-count_equate_1_204,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
164,colors-count_equate_1_205,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
165,colors-count_equate_1_206,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.95
166,colors-count_equate_1_207,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
167,colors-count_equate_1_208,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
168,colors-count_equate_1_209,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.95
169,colors-count_equate_1_210,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.9
170,colors-count_equate_1_211,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
171,colors-count_equate_1_212,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
172,colors-count_equate_1_213,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
173,colors-count_equate_1_214,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.95
174,colors-count_equate_1_215,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
175,colors-count_equate_1_216,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
176,colors-count_equate_1_217,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.95
177,colors-count_equate_1_218,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
178,colors-count_equate_1_219,colors-count,AD-controlled,AD-controlled,11,Congruent,75,1.0
179,colors-count_equate_1_220,colors-count,AD-controlled,AD-controlled,11,Congruent,75,0.95
180,colors-count_equate_1_201,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.75
181,colors-count_equate_1_202,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.35
182,colors-count_equate_1_203,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.85
183,colors-count_equate_1_204,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.7
184,colors-count_equate_1_205,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.8
185,colors-count_equate_1_206,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.7
186,colors-count_equate_1_207,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.8
187,colors-count_equate_1_208,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.9
188,colors-count_equate_1_209,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.85
189,colors-count_equate_1_210,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.7
190,colors-count_equate_1_211,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.85
191,colors-count_equate_1_212,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.9
192,colors-count_equate_1_213,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.85
193,colors-count_equate_1_214,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.8
194,colors-count_equate_1_215,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.8
195,colors-count_equate_1_216,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.75
196,colors-count_equate_1_217,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.55
197,colors-count_equate_1_218,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.75
198,colors-count_equate_1_219,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.85
199,colors-count_equate_1_220,colors-count,AD-controlled,AD-controlled,11,Incongruent,75,0.7
200,colors-count_equate_1_201,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.8
201,colors-count_equate_1_202,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.35
202,colors-count_equate_1_203,colors-count,AD-controlled,AD-controlled,11,Congruent,86,1.0
203,colors-count_equate_1_204,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.85
204,colors-count_equate_1_205,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.9
205,colors-count_equate_1_206,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.8
206,colors-count_equate_1_207,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.9
207,colors-count_equate_1_208,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.95
208,colors-count_equate_1_209,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.85
209,colors-count_equate_1_210,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.65
210,colors-count_equate_1_211,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.95
211,colors-count_equate_1_212,colors-count,AD-controlled,AD-controlled,11,Congruent,86,1.0
212,colors-count_equate_1_213,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.9
213,colors-count_equate_1_214,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.85
214,colors-count_equate_1_215,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.95
215,colors-count_equate_1_216,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.85
216,colors-count_equate_1_217,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.55
217,colors-count_equate_1_218,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.9
218,colors-count_equate_1_219,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.9
219,colors-count_equate_1_220,colors-count,AD-controlled,AD-controlled,11,Congruent,86,0.8
220,colors-count_equate_1_201,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.75
221,colors-count_equate_1_202,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.35
222,colors-count_equate_1_203,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.8
223,colors-count_equate_1_204,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.75
224,colors-count_equate_1_205,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.8
225,colors-count_equate_1_206,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.85
226,colors-count_equate_1_207,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.85
227,colors-count_equate_1_208,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.85
228,colors-count_equate_1_209,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.8
229,colors-count_equate_1_210,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.8
230,colors-count_equate_1_211,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.75
231,colors-count_equate_1_212,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.85
232,colors-count_equate_1_213,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.9
233,colors-count_equate_1_214,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.9
234,colors-count_equate_1_215,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.8
235,colors-count_equate_1_216,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.85
236,colors-count_equate_1_217,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.7
237,colors-count_equate_1_218,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.75
238,colors-count_equate_1_219,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.75
239,colors-count_equate_1_220,colors-count,AD-controlled,AD-controlled,11,Incongruent,86,0.65
0,colors-count_equate_1_201,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
1,colors-count_equate_1_202,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.65
2,colors-count_equate_1_203,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
3,colors-count_equate_1_204,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
4,colors-count_equate_1_205,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
5,colors-count_equate_1_206,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
6,colors-count_equate_1_207,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
7,colors-count_equate_1_208,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
8,colors-count_equate_1_209,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.9
9,colors-count_equate_1_210,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
10,colors-count_equate_1_211,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
11,colors-count_equate_1_212,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.9
12,colors-count_equate_1_213,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
13,colors-count_equate_1_214,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
14,colors-count_equate_1_215,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
15,colors-count_equate_1_216,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
16,colors-count_equate_1_217,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.9
17,colors-count_equate_1_218,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
18,colors-count_equate_1_219,colors-count,AD-controlled,CH-controlled,11,Congruent,50,0.95
19,colors-count_equate_1_220,colors-count,AD-controlled,CH-controlled,11,Congruent,50,1.0
20,colors-count_equate_1_201,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.25
21,colors-count_equate_1_202,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.65
22,colors-count_equate_1_203,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.05
23,colors-count_equate_1_204,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.1
24,colors-count_equate_1_205,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.1
25,colors-count_equate_1_206,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.25
26,colors-count_equate_1_207,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.1
27,colors-count_equate_1_208,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.15
28,colors-count_equate_1_209,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.05
29,colors-count_equate_1_210,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.25
30,colors-count_equate_1_211,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.05
31,colors-count_equate_1_212,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.1
32,colors-count_equate_1_213,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.05
33,colors-count_equate_1_214,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.3
34,colors-count_equate_1_215,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.05
35,colors-count_equate_1_216,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.2
36,colors-count_equate_1_217,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.15
37,colors-count_equate_1_218,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.1
38,colors-count_equate_1_219,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.05
39,colors-count_equate_1_220,colors-count,AD-controlled,CH-controlled,11,Incongruent,50,0.05
40,colors-count_equate_1_201,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
41,colors-count_equate_1_202,colors-count,AD-controlled,CH-controlled,11,Congruent,56,0.35
42,colors-count_equate_1_203,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
43,colors-count_equate_1_204,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
44,colors-count_equate_1_205,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
45,colors-count_equate_1_206,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
46,colors-count_equate_1_207,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
47,colors-count_equate_1_208,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
48,colors-count_equate_1_209,colors-count,AD-controlled,CH-controlled,11,Congruent,56,0.9
49,colors-count_equate_1_210,colors-count,AD-controlled,CH-controlled,11,Congruent,56,0.9
50,colors-count_equate_1_211,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
51,colors-count_equate_1_212,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
52,colors-count_equate_1_213,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
53,colors-count_equate_1_214,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
54,colors-count_equate_1_215,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
55,colors-count_equate_1_216,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
56,colors-count_equate_1_217,colors-count,AD-controlled,CH-controlled,11,Congruent,56,0.8
57,colors-count_equate_1_218,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
58,colors-count_equate_1_219,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
59,colors-count_equate_1_220,colors-count,AD-controlled,CH-controlled,11,Congruent,56,1.0
60,colors-count_equate_1_201,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.3
61,colors-count_equate_1_202,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.35
62,colors-count_equate_1_203,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.4
63,colors-count_equate_1_204,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.15
64,colors-count_equate_1_205,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.2
65,colors-count_equate_1_206,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.25
66,colors-count_equate_1_207,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.15
67,colors-count_equate_1_208,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.25
68,colors-count_equate_1_209,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.45
69,colors-count_equate_1_210,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.4
70,colors-count_equate_1_211,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.15
71,colors-count_equate_1_212,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.35
72,colors-count_equate_1_213,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.2
73,colors-count_equate_1_214,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.35
74,colors-count_equate_1_215,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.2
75,colors-count_equate_1_216,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.25
76,colors-count_equate_1_217,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.3
77,colors-count_equate_1_218,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.1
78,colors-count_equate_1_219,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.25
79,colors-count_equate_1_220,colors-count,AD-controlled,CH-controlled,11,Incongruent,56,0.35
80,colors-count_equate_1_201,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
81,colors-count_equate_1_202,colors-count,AD-controlled,CH-controlled,11,Congruent,63,0.35
82,colors-count_equate_1_203,colors-count,AD-controlled,CH-controlled,11,Congruent,63,0.95
83,colors-count_equate_1_204,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
84,colors-count_equate_1_205,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
85,colors-count_equate_1_206,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
86,colors-count_equate_1_207,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
87,colors-count_equate_1_208,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
88,colors-count_equate_1_209,colors-count,AD-controlled,CH-controlled,11,Congruent,63,0.85
89,colors-count_equate_1_210,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
90,colors-count_equate_1_211,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
91,colors-count_equate_1_212,colors-count,AD-controlled,CH-controlled,11,Congruent,63,1.0
92,colors-count_equate_1_213,colors-count,AD-controlled,CH-controlled,11,Congruent,63,0.95
